Full, log(Age), M,log(Teff),Mbol, Mv,(U-B)o,(B-V)o,(V-R)o,(V-I)o,(V-J)o
10.040,1787,0.5902,4.960,0.52,6.67,-1.20,-0.36,-0.17,-0.38,-0.85,
10.040,1788,0.5902,4.951,0.69,6.77,-1.19,-0.36,-0.17,-0.38,-0.85,
10.040,1789,0.5902,4.941,0.85,6.87,-1.19,-0.36,-0.16,-0.38,-0.84,
10.040,1790,0.5902,4.931,1.02,6.97,-1.19,-0.36,-0.16,-0.38,-0.84,
10.020,1791,0.6000,3.592,7.68,8.73,1.11,1.36,0.87,1.67,2.62,
10.020,1792,0.6200,3.602,7.52,8.52,1.06,1.34,0.83,1.57,2.56,
10.020,1793,0.6400,3.612,7.35,8.27,1.03,1.29,0.81,1.51,2.45,
10.020,1794,0.6600,3.623,7.18,8.01,1.01,1.25,0.79,1.44,2.34,
10.020,1795,0.6800,3.633,7.01,7.76,0.97,1.21,0.76,1.38,2.23,
10.020,1796,0.7000,3.643,6.84,7.50,0.91,1.16,0.72,1.31,2.12,
10.020,1797,0.7200,3.653,6.68,7.26,0.86,1.11,0.68,1.24,2.02,
10.020,1798,0.7400,3.664,6.51,7.02,0.79,1.07,0.64,1.18,1.92,
10.020,1799,0.7600,3.674,6.34,6.77,0.73,1.02,0.60,1.12,1.82,
10.020,1800,0.7800,3.685,6.17,6.53,0.66,0.98,0.57,1.06,1.72,
10.020,1801,0.8000,3.696,5.99,6.28,0.59,0.93,0.53,1.00,1.62,
10.020,1802,0.8200,3.706,5.82,6.07,0.52,0.89,0.50,0.95,1.54,
10.020,1803,0.8400,3.715,5.65,5.86,0.46,0.86,0.48,0.90,1.46,
10.020,1804,0.8600,3.724,5.47,5.65,0.40,0.82,0.46,0.86,1.39,
10.020,1805,0.8800,3.733,5.28,5.43,0.34,0.79,0.44,0.83,1.33,
10.020,1806,0.9000,3.741,5.09,5.22,0.28,0.75,0.42,0.80,1.27,
10.020,1807,0.9200,3.747,4.92,5.03,0.25,0.73,0.41,0.77,1.23,
10.020,1808,0.9400,3.751,4.74,4.85,0.22,0.71,0.40,0.76,1.20,
10.020,1809,0.9600,3.754,4.57,4.67,0.20,0.71,0.39,0.75,1.19,
10.020,1810,0.9716,3.759,4.37,4.46,0.17,0.69,0.38,0.74,1.15,
10.020,1811,0.9840,3.758,4.22,4.30,0.18,0.69,0.38,0.74,1.16,
10.020,1812,0.9969,3.755,4.07,4.16,0.20,0.70,0.39,0.75,1.18,
10.020,1813,1.0094,3.747,3.91,4.02,0.25,0.73,0.41,0.77,1.22,
10.020,1814,1.0184,3.732,3.83,3.98,0.35,0.80,0.44,0.83,1.33,
10.020,1815,1.0233,3.712,3.85,4.07,0.49,0.88,0.48,0.92,1.48,
10.020,1816,1.0238,3.709,3.85,4.09,0.51,0.89,0.49,0.93,1.51,
10.020,1817,1.0283,3.688,3.72,4.05,0.67,0.98,0.54,1.02,1.67,
10.020,1818,1.0303,3.683,3.56,3.92,0.71,1.00,0.56,1.04,1.72,
10.020,1819,1.0321,3.680,3.38,3.76,0.73,1.01,0.56,1.06,1.74,
10.020,1820,1.0336,3.678,3.22,3.60,0.75,1.02,0.57,1.06,1.76,
10.020,1821,1.0349,3.677,3.05,3.45,0.77,1.03,0.57,1.07,1.77,
10.020,1822,1.0361,3.675,2.89,3.29,0.79,1.04,0.57,1.08,1.79,
10.020,1823,1.0371,3.673,2.72,3.13,0.81,1.06,0.58,1.09,1.80,
10.020,1824,1.0379,3.671,2.57,2.99,0.83,1.07,0.58,1.10,1.82,
10.020,1825,1.0387,3.669,2.40,2.83,0.85,1.08,0.59,1.11,1.84,
10.020,1826,1.0394,3.667,2.22,2.67,0.87,1.09,0.60,1.12,1.86,
10.020,1827,1.0400,3.664,2.05,2.51,0.90,1.10,0.60,1.13,1.88,
10.020,1828,1.0405,3.661,1.89,2.36,0.92,1.11,0.61,1.14,1.90,
10.020,1829,1.0410,3.659,1.71,2.21,0.95,1.13,0.62,1.16,1.93,
10.020,1830,1.0415,3.655,1.53,2.04,0.99,1.15,0.63,1.17,1.96,
10.020,1831,1.0419,3.654,1.44,1.96,1.01,1.16,0.63,1.18,1.97,
10.020,1832,1.0422,3.655,1.50,2.01,0.99,1.15,0.63,1.17,1.96,
10.020,1833,1.0425,3.652,1.33,1.87,1.03,1.17,0.64,1.19,1.99,
10.020,1834,1.0429,3.649,1.16,1.72,1.07,1.18,0.65,1.21,2.02,
10.020,1835,1.0433,3.646,0.98,1.57,1.11,1.21,0.66,1.23,2.05,
10.020,1836,1.0436,3.642,0.81,1.42,1.15,1.22,0.67,1.25,2.09,
10.020,1837,1.0438,3.639,0.65,1.29,1.19,1.25,0.68,1.27,2.12,
10.020,1838,1.0440,3.634,0.46,1.13,1.25,1.27,0.69,1.29,2.17,
10.020,1839,1.0442,3.630,0.29,1.00,1.30,1.29,0.71,1.32,2.21,
10.020,1840,1.0443,3.626,0.12,0.86,1.35,1.32,0.72,1.35,2.26,
10.020,1841,1.0444,3.622,-0.05,0.74,1.40,1.34,0.73,1.37,2.30,
10.020,1842,1.0445,3.617,-0.23,0.60,1.47,1.37,0.75,1.40,2.36,
10.020,1843,1.0446,3.612,-0.40,0.47,1.53,1.40,0.76,1.43,2.41,
10.020,1844,1.0447,3.608,-0.56,0.36,1.59,1.43,0.78,1.46,2.47,
10.020,1845,1.0448,3.603,-0.74,0.23,1.66,1.46,0.80,1.49,2.53,
10.020,1846,1.0449,3.599,-0.89,0.12,1.70,1.49,0.81,1.54,2.58,
10.020,1847,1.0449,3.593,-1.07,0.00,1.74,1.51,0.83,1.60,2.65,
10.020,1848,1.0450,3.586,-1.26,-0.13,1.77,1.53,0.85,1.67,2.73,
10.020,1849,1.0450,3.579,-1.42,-0.21,1.79,1.55,0.87,1.74,2.82,
10.020,1850,1.0451,3.573,-1.58,-0.30,1.81,1.56,0.90,1.82,2.91,
10.020,1851,1.0451,3.566,-1.77,-0.33,1.81,1.57,0.94,1.95,3.07,
10.020,1852,1.0451,3.555,-1.99,-0.30,1.81,1.58,1.01,2.17,3.33,
10.020,1853,1.0452,3.546,-2.24,-0.34,1.80,1.59,1.07,2.35,3.55,
10.020,1854,1.0452,3.531,-2.54,-0.08,1.66,1.60,1.19,2.69,4.15,
10.020,1855,1.0452,3.524,-2.72,0.02,1.59,1.60,1.25,2.86,4.46,
10.020,1856,1.0453,3.514,-2.91,0.22,1.48,1.61,1.33,3.09,4.89,
10.020,1857,1.0453,3.500,-3.13,0.38,1.43,1.61,1.38,3.34,5.31,
10.020,1858,1.0453,3.487,-3.37,0.44,1.40,1.62,1.41,3.55,5.65,
10.020,1859,1.0453,3.470,-3.65,0.54,1.37,1.62,1.44,3.81,6.08,
10.020,1860,1.0453,3.465,-3.71,0.58,1.36,1.62,1.45,3.88,6.20,
10.020,1861,0.8766,3.658,0.62,1.11,1.03,1.16,0.61,1.15,1.94,
10.020,1862,0.8768,3.654,0.52,1.04,1.08,1.18,0.62,1.17,1.97,
10.020,1863,0.8790,3.661,0.55,1.02,1.01,1.15,0.60,1.14,1.90,
10.020,1864,0.8799,3.657,0.38,0.88,1.05,1.17,0.61,1.15,1.94,
10.020,1865,0.8803,3.651,0.22,0.76,1.12,1.20,0.63,1.19,2.01,
10.020,1866,0.8804,3.644,0.03,0.63,1.20,1.24,0.65,1.23,2.07,
10.020,1867,0.8805,3.637,-0.14,0.51,1.27,1.27,0.68,1.27,2.14,
10.020,1868,0.8805,3.631,-0.30,0.39,1.36,1.31,0.70,1.31,2.20,
10.020,1869,0.8805,3.621,-0.61,0.19,1.49,1.37,0.73,1.38,2.32,
10.020,1870,0.8805,3.599,-1.14,-0.13,1.72,1.50,0.81,1.54,2.58,
10.020,1871,0.8805,3.599,-1.15,-0.14,1.73,1.50,0.81,1.54,2.58,
10.020,1872,0.8805,3.608,-0.90,0.02,1.64,1.45,0.78,1.46,2.47,
10.020,1873,0.8806,3.616,-0.73,0.11,1.55,1.40,0.75,1.40,2.37,
10.020,1874,0.8807,3.608,-0.92,0.01,1.65,1.45,0.78,1.46,2.47,
10.020,1875,0.8807,3.601,-1.10,-0.11,1.72,1.49,0.80,1.51,2.56,
10.020,1876,0.8808,3.594,-1.30,-0.24,1.75,1.51,0.82,1.59,2.64,
10.020,1877,0.8808,3.586,-1.52,-0.38,1.78,1.53,0.85,1.68,2.74,
10.020,1878,0.8808,3.577,-1.72,-0.49,1.81,1.55,0.88,1.77,2.85,
10.020,1879,0.8808,3.563,-1.99,-0.48,1.81,1.57,0.96,2.02,3.15,
10.020,1880,0.8809,3.552,-2.19,-0.41,1.81,1.58,1.03,2.25,3.43,
10.020,1881,0.8809,3.541,-2.41,-0.34,1.77,1.59,1.10,2.46,3.72,
10.020,1882,0.8809,3.540,-2.44,-0.32,1.76,1.59,1.11,2.49,3.78,
10.020,1883,0.8809,3.530,-2.59,-0.06,1.64,1.60,1.20,2.74,4.23,
10.020,1884,0.8809,3.521,-2.75,0.11,1.55,1.60,1.27,2.93,4.59,
10.020,1885,0.8809,3.513,-2.91,0.28,1.46,1.61,1.34,3.13,4.95,
10.020,1886,0.8809,3.504,-3.07,0.35,1.43,1.61,1.37,3.28,5.21,
10.020,1887,0.8809,3.485,-3.36,0.49,1.40,1.62,1.41,3.58,5.69,
10.020,1888,0.8809,3.476,-3.51,0.54,1.38,1.62,1.43,3.72,5.92,
10.020,1889,0.8809,3.469,-3.59,0.61,1.37,1.62,1.45,3.82,6.10,
10.020,1890,0.8809,3.452,-3.88,0.72,1.34,1.62,1.49,4.10,6.55,
10.020,1891,0.8809,3.434,-4.16,0.84,1.30,1.62,1.52,4.38,7.00,
10.020,1892,0.8809,3.416,-4.45,0.97,1.27,1.63,1.57,4.66,7.47,
10.020,1893,0.8809,3.413,-4.49,0.99,1.26,1.63,1.57,4.71,7.54,
10.020,1894,0.5933,3.700,-4.55,-4.30,0.95,1.09,0.53,1.00,1.59,
10.020,1895,0.5933,4.126,-4.55,-3.63,-0.62,-0.13,-0.03,-0.09,-0.26,
10.020,1896,0.5933,4.390,-4.55,-2.20,-1.02,-0.24,-0.10,-0.25,-0.59,
10.020,1897,0.5933,4.560,-4.54,-1.20,-1.12,-0.29,-0.14,-0.31,-0.73,
10.020,1898,0.5933,4.695,-4.50,-0.20,-1.16,-0.32,-0.14,-0.34,-0.77,
10.020,1899,0.5933,4.831,-4.47,0.78,-1.18,-0.34,-0.15,-0.36,-0.81,
10.020,1900,0.5933,4.931,-4.36,1.59,-1.19,-0.36,-0.16,-0.38,-0.84,
10.020,1901,0.5933,5.030,-4.25,2.38,-1.20,-0.37,-0.17,-0.39,-0.86,
10.020,1902,0.5933,5.109,-4.01,3.15,-1.21,-0.37,-0.17,-0.40,-0.87,
10.020,1903,0.5933,5.155,-3.42,4.05,-1.21,-0.38,-0.17,-0.40,-0.88,
10.020,1904,0.5933,5.097,-1.94,5.14,-1.21,-0.37,-0.17,-0.40,-0.87,
10.020,1905,0.5933,5.093,-1.78,5.27,-1.21,-0.37,-0.17,-0.40,-0.87,
10.020,1906,0.5933,5.089,-1.63,5.40,-1.21,-0.37,-0.17,-0.40,-0.87,
10.020,1907,0.5933,5.082,-1.47,5.51,-1.21,-0.37,-0.17,-0.40,-0.87,
10.020,1908,0.5933,5.076,-1.32,5.62,-1.21,-0.37,-0.17,-0.40,-0.87,
10.020,1909,0.5933,5.066,-1.17,5.70,-1.20,-0.37,-0.17,-0.40,-0.87,
10.020,1910,0.5933,5.056,-1.02,5.79,-1.20,-0.37,-0.17,-0.39,-0.87,
10.020,1911,0.5933,5.050,-0.94,5.83,-1.20,-0.37,-0.17,-0.39,-0.87,
10.020,1912,0.5933,5.028,-0.58,6.04,-1.20,-0.37,-0.17,-0.39,-0.86,
10.020,1913,0.5933,5.013,-0.31,6.20,-1.20,-0.37,-0.17,-0.39,-0.86,
10.020,1914,0.5933,5.001,-0.12,6.32,-1.20,-0.37,-0.17,-0.39,-0.86,
10.020,1915,0.5933,4.992,0.05,6.42,-1.20,-0.37,-0.17,-0.39,-0.86,
10.020,1916,0.5933,4.982,0.21,6.52,-1.20,-0.37,-0.17,-0.39,-0.86,
10.020,1917,0.5933,4.973,0.37,6.61,-1.20,-0.37,-0.17,-0.39,-0.85,
10.020,1918,0.5933,4.964,0.53,6.71,-1.20,-0.36,-0.17,-0.38,-0.85,
10.020,1919,0.5933,4.954,0.70,6.81,-1.19,-0.36,-0.17,-0.38,-0.85,
10.020,1920,0.5933,4.945,0.86,6.90,-1.19,-0.36,-0.16,-0.38,-0.84,
10.020,1921,0.5933,4.935,1.02,7.00,-1.19,-0.36,-0.16,-0.38,-0.84,
10.020,1922,0.5933,4.935,1.02,7.00,-1.19,-0.36,-0.16,-0.38,-0.84,
10.000,1923,0.6000,3.591,7.69,8.74,1.12,1.36,0.87,1.67,2.62,
10.000,1924,0.6200,3.602,7.52,8.52,1.06,1.34,0.83,1.58,2.56,
10.000,1925,0.6400,3.612,7.36,8.27,1.03,1.30,0.81,1.51,2.45,
10.000,1926,0.6600,3.622,7.19,8.02,1.01,1.25,0.79,1.45,2.34,
10.000,1927,0.6800,3.632,7.02,7.77,0.97,1.21,0.76,1.38,2.24,
10.000,1928,0.7000,3.643,6.85,7.52,0.92,1.16,0.72,1.31,2.13,
10.000,1929,0.7200,3.653,6.69,7.27,0.86,1.11,0.69,1.25,2.03,
10.000,1930,0.7400,3.663,6.52,7.03,0.80,1.07,0.65,1.18,1.92,
10.000,1931,0.7600,3.674,6.36,6.79,0.73,1.02,0.61,1.12,1.82,
10.000,1932,0.7800,3.684,6.18,6.55,0.66,0.98,0.57,1.06,1.73,
10.000,1933,0.8000,3.695,6.01,6.31,0.59,0.94,0.53,1.00,1.63,
10.000,1934,0.8200,3.705,5.84,6.10,0.53,0.90,0.51,0.95,1.54,
10.000,1935,0.8400,3.714,5.67,5.89,0.47,0.86,0.49,0.91,1.47,
10.000,1936,0.8600,3.723,5.50,5.68,0.41,0.83,0.46,0.87,1.40,
10.000,1937,0.8800,3.732,5.32,5.47,0.35,0.79,0.44,0.83,1.34,
10.000,1938,0.9000,3.740,5.13,5.26,0.29,0.76,0.42,0.80,1.28,
10.000,1939,0.9200,3.746,4.96,5.07,0.25,0.74,0.41,0.78,1.24,
10.000,1940,0.9400,3.751,4.79,4.89,0.22,0.71,0.40,0.76,1.20,
10.000,1941,0.9600,3.754,4.62,4.71,0.20,0.70,0.39,0.75,1.18,
10.000,1942,0.9800,3.759,4.40,4.48,0.17,0.69,0.38,0.74,1.15,
10.000,1943,0.9824,3.761,4.32,4.40,0.16,0.68,0.38,0.73,1.14,
10.000,1944,0.9950,3.759,4.16,4.24,0.17,0.68,0.38,0.73,1.15,
10.000,1945,1.0090,3.756,4.01,4.10,0.19,0.70,0.39,0.75,1.17,
10.000,1946,1.0224,3.747,3.86,3.96,0.25,0.73,0.41,0.77,1.22,
10.000,1947,1.0299,3.734,3.79,3.93,0.33,0.79,0.43,0.82,1.31,
10.000,1948,1.0361,3.708,3.82,4.06,0.52,0.90,0.49,0.93,1.51,
10.000,1949,1.0405,3.689,3.69,4.02,0.67,0.98,0.54,1.02,1.67,
10.000,1950,1.0425,3.684,3.54,3.89,0.70,1.00,0.55,1.04,1.71,
10.000,1951,1.0443,3.681,3.37,3.74,0.73,1.01,0.56,1.05,1.74,
10.000,1952,1.0458,3.679,3.21,3.59,0.75,1.02,0.56,1.06,1.75,
10.000,1953,1.0473,3.677,3.03,3.42,0.77,1.03,0.57,1.07,1.77,
10.000,1954,1.0485,3.675,2.87,3.27,0.79,1.04,0.57,1.08,1.78,
10.000,1955,1.0495,3.673,2.70,3.11,0.81,1.05,0.58,1.09,1.80,
10.000,1956,1.0505,3.671,2.52,2.94,0.83,1.07,0.58,1.10,1.82,
10.000,1957,1.0513,3.669,2.35,2.79,0.85,1.08,0.59,1.11,1.84,
10.000,1958,1.0520,3.667,2.18,2.63,0.87,1.09,0.60,1.12,1.86,
10.000,1959,1.0526,3.664,2.01,2.47,0.90,1.10,0.60,1.13,1.88,
10.000,1960,1.0531,3.661,1.85,2.32,0.93,1.11,0.61,1.14,1.90,
10.000,1961,1.0536,3.659,1.68,2.17,0.96,1.13,0.62,1.16,1.93,
10.000,1962,1.0541,3.655,1.50,2.01,0.99,1.15,0.63,1.17,1.96,
10.000,1963,1.0544,3.654,1.42,1.94,1.01,1.15,0.63,1.18,1.97,
10.000,1964,1.0547,3.656,1.48,1.99,0.99,1.15,0.63,1.17,1.96,
10.000,1965,1.0550,3.653,1.32,1.85,1.02,1.16,0.63,1.18,1.98,
10.000,1966,1.0554,3.649,1.16,1.72,1.06,1.18,0.64,1.20,2.02,
10.000,1967,1.0558,3.646,0.99,1.57,1.10,1.20,0.65,1.22,2.05,
10.000,1968,1.0561,3.643,0.82,1.43,1.14,1.22,0.66,1.24,2.08,
10.000,1969,1.0563,3.639,0.65,1.29,1.18,1.24,0.68,1.26,2.12,
10.000,1970,1.0565,3.635,0.48,1.14,1.24,1.26,0.69,1.29,2.16,
10.000,1971,1.0567,3.631,0.32,1.02,1.28,1.29,0.70,1.31,2.20,
10.000,1972,1.0568,3.627,0.13,0.87,1.34,1.31,0.72,1.34,2.25,
10.000,1973,1.0570,3.623,-0.02,0.75,1.39,1.33,0.73,1.36,2.29,
10.000,1974,1.0571,3.619,-0.19,0.62,1.45,1.36,0.74,1.39,2.34,
10.000,1975,1.0572,3.615,-0.35,0.50,1.50,1.39,0.75,1.42,2.39,
10.000,1976,1.0573,3.609,-0.54,0.37,1.58,1.42,0.77,1.45,2.45,
10.000,1977,1.0574,3.605,-0.71,0.24,1.64,1.45,0.79,1.48,2.51,
10.000,1978,1.0574,3.599,-0.90,0.11,1.70,1.49,0.81,1.53,2.57,
10.000,1979,1.0575,3.594,-1.07,-0.01,1.73,1.50,0.83,1.59,2.64,
10.000,1980,1.0576,3.588,-1.25,-0.13,1.76,1.53,0.85,1.66,2.72,
10.000,1981,1.0576,3.578,-1.48,-0.25,1.80,1.55,0.88,1.76,2.83,
10.000,1982,1.0577,3.572,-1.64,-0.32,1.81,1.56,0.90,1.85,2.94,
10.000,1983,1.0577,3.565,-1.82,-0.36,1.81,1.57,0.95,1.98,3.10,
10.000,1984,1.0577,3.554,-2.04,-0.32,1.81,1.58,1.01,2.20,3.36,
10.000,1985,1.0578,3.545,-2.29,-0.36,1.80,1.59,1.07,2.38,3.58,
10.000,1986,1.0578,3.530,-2.59,-0.08,1.65,1.60,1.20,2.72,4.20,
10.000,1987,1.0578,3.523,-2.76,0.03,1.57,1.60,1.26,2.89,4.52,
10.000,1988,1.0579,3.514,-2.95,0.22,1.47,1.61,1.34,3.11,4.93,
10.000,1989,1.0579,3.499,-3.16,0.36,1.43,1.61,1.38,3.35,5.32,
10.000,1990,1.0579,3.486,-3.40,0.42,1.40,1.62,1.41,3.55,5.66,
10.000,1991,1.0579,3.470,-3.67,0.52,1.37,1.62,1.45,3.82,6.09,
10.000,1992,1.0579,3.467,-3.72,0.54,1.37,1.62,1.45,3.86,6.16,
10.000,1993,0.8919,3.657,0.61,1.11,1.04,1.16,0.61,1.15,1.94,
10.000,1994,0.8920,3.654,0.51,1.03,1.08,1.18,0.62,1.17,1.97,
10.000,1995,0.8943,3.661,0.54,1.01,1.01,1.15,0.60,1.14,1.91,
10.000,1996,0.8953,3.657,0.38,0.88,1.05,1.17,0.61,1.16,1.95,
10.000,1997,0.8957,3.651,0.23,0.77,1.12,1.20,0.63,1.18,2.00,
10.000,1998,0.8958,3.644,0.05,0.64,1.19,1.24,0.65,1.23,2.07,
10.000,1999,0.8959,3.638,-0.13,0.51,1.27,1.27,0.67,1.27,2.13,
10.000,2000,0.8959,3.631,-0.28,0.41,1.35,1.31,0.69,1.30,2.20,
10.000,2001,0.8959,3.624,-0.52,0.25,1.45,1.35,0.72,1.36,2.28,
10.000,2002,0.8959,3.602,-1.05,-0.07,1.71,1.48,0.80,1.50,2.54,
10.000,2003,0.8959,3.599,-1.15,-0.14,1.72,1.50,0.81,1.54,2.58,
10.000,2004,0.8959,3.608,-0.90,0.02,1.64,1.45,0.77,1.46,2.46,
10.000,2005,0.8960,3.617,-0.73,0.10,1.54,1.40,0.75,1.40,2.37,
10.000,2006,0.8960,3.617,-0.73,0.10,1.53,1.40,0.74,1.40,2.36,
10.000,2007,0.8961,3.610,-0.88,0.02,1.63,1.44,0.77,1.45,2.45,
10.000,2008,0.8962,3.602,-1.08,-0.10,1.71,1.49,0.80,1.50,2.54,
10.000,2009,0.8962,3.596,-1.27,-0.22,1.74,1.51,0.82,1.57,2.62,
10.000,2010,0.8962,3.589,-1.46,-0.34,1.77,1.53,0.84,1.64,2.70,
10.000,2011,0.8962,3.582,-1.62,-0.44,1.79,1.54,0.87,1.72,2.79,
10.000,2012,0.8963,3.572,-1.84,-0.53,1.82,1.56,0.90,1.85,2.93,
10.000,2013,0.8963,3.553,-2.17,-0.43,1.81,1.58,1.02,2.21,3.38,
10.000,2014,0.8963,3.544,-2.37,-0.40,1.80,1.59,1.08,2.41,3.63,
10.000,2015,0.8963,3.541,-2.44,-0.36,1.77,1.59,1.11,2.47,3.74,
10.000,2016,0.8963,3.531,-2.59,-0.10,1.66,1.60,1.19,2.71,4.18,
10.000,2017,0.8963,3.515,-2.89,0.21,1.49,1.61,1.32,3.07,4.86,
10.000,2018,0.8963,3.497,-3.18,0.39,1.42,1.61,1.38,3.39,5.39,
10.000,2019,0.8963,3.480,-3.47,0.49,1.39,1.62,1.42,3.66,5.82,
10.000,2020,0.8963,3.470,-3.59,0.58,1.37,1.62,1.44,3.80,6.07,
10.000,2021,0.8964,3.453,-3.86,0.69,1.34,1.62,1.48,4.07,6.50,
10.000,2022,0.8964,3.436,-4.14,0.80,1.31,1.62,1.52,4.34,6.94,
10.000,2023,0.8964,3.419,-4.42,0.93,1.27,1.63,1.56,4.61,7.39,
10.000,2024,0.8964,3.411,-4.53,0.98,1.26,1.63,1.58,4.73,7.58,
10.000,2025,0.5965,3.700,-4.58,-4.34,0.95,1.09,0.53,1.00,1.59,
10.000,2026,0.5965,4.119,-4.58,-3.71,-0.58,-0.13,-0.03,-0.09,-0.25,
10.000,2027,0.5965,4.389,-4.58,-2.24,-1.01,-0.24,-0.10,-0.25,-0.59,
10.000,2028,0.5965,4.563,-4.57,-1.22,-1.12,-0.30,-0.14,-0.32,-0.73,
10.000,2029,0.5965,4.701,-4.54,-0.19,-1.16,-0.32,-0.14,-0.34,-0.77,
10.000,2030,0.5965,4.839,-4.50,0.80,-1.18,-0.34,-0.15,-0.36,-0.81,
10.000,2031,0.5965,4.941,-4.39,1.63,-1.19,-0.36,-0.16,-0.38,-0.84,
10.000,2032,0.5965,5.043,-4.28,2.44,-1.20,-0.37,-0.17,-0.39,-0.87,
10.000,2033,0.5965,5.121,-4.03,3.21,-1.21,-0.38,-0.17,-0.40,-0.88,
10.000,2034,0.5965,5.166,-3.40,4.15,-1.21,-0.38,-0.17,-0.40,-0.88,
10.000,2035,0.5965,5.098,-1.81,5.27,-1.21,-0.37,-0.17,-0.40,-0.87,
10.000,2036,0.5965,5.098,-1.81,5.27,-1.21,-0.37,-0.17,-0.40,-0.87,
10.000,2037,0.5965,5.092,-1.66,5.39,-1.21,-0.37,-0.17,-0.40,-0.87,
10.000,2038,0.5965,5.087,-1.50,5.51,-1.21,-0.37,-0.17,-0.40,-0.87,
10.000,2039,0.5965,5.079,-1.32,5.64,-1.21,-0.37,-0.17,-0.40,-0.87,
10.000,2040,0.5965,5.069,-1.15,5.75,-1.20,-0.37,-0.17,-0.40,-0.87,
10.000,2041,0.5965,5.059,-0.99,5.83,-1.20,-0.37,-0.17,-0.40,-0.87,
10.000,2042,0.5965,5.053,-0.91,5.88,-1.20,-0.37,-0.17,-0.39,-0.87,
10.000,2043,0.5965,5.031,-0.54,6.09,-1.20,-0.37,-0.17,-0.39,-0.86,
10.000,2044,0.5965,5.015,-0.27,6.26,-1.20,-0.37,-0.17,-0.39,-0.86,
10.000,2045,0.5965,5.003,-0.08,6.38,-1.20,-0.37,-0.17,-0.39,-0.86,
10.000,2046,0.5965,4.994,0.08,6.47,-1.20,-0.37,-0.17,-0.39,-0.86,
10.000,2047,0.5965,4.985,0.24,6.56,-1.20,-0.37,-0.17,-0.39,-0.86,
10.000,2048,0.5965,4.976,0.39,6.66,-1.20,-0.37,-0.17,-0.39,-0.85,
10.000,2049,0.5965,4.967,0.55,6.75,-1.20,-0.36,-0.17,-0.38,-0.85,
10.000,2050,0.5965,4.958,0.71,6.84,-1.19,-0.36,-0.17,-0.38,-0.85,
10.000,2051,0.5965,4.948,0.86,6.93,-1.19,-0.36,-0.17,-0.38,-0.85,
10.000,2052,0.5965,4.939,1.02,7.03,-1.19,-0.36,-0.16,-0.38,-0.84,
9.900,2053,0.6000,3.590,7.71,8.77,1.13,1.37,0.87,1.69,2.63,
9.900,2054,0.6200,3.600,7.55,8.56,1.07,1.34,0.84,1.60,2.57,
9.900,2055,0.6400,3.610,7.39,8.32,1.04,1.30,0.81,1.52,2.47,
9.900,2056,0.6600,3.620,7.22,8.07,1.01,1.26,0.79,1.46,2.37,
9.900,2057,0.6800,3.630,7.06,7.82,0.98,1.22,0.77,1.39,2.26,
9.900,2058,0.7000,3.640,6.89,7.58,0.93,1.17,0.73,1.33,2.15,
9.900,2059,0.7200,3.650,6.74,7.34,0.88,1.13,0.69,1.26,2.05,
9.900,2060,0.7400,3.660,6.58,7.11,0.82,1.08,0.66,1.20,1.96,
9.900,2061,0.7600,3.670,6.42,6.88,0.75,1.04,0.62,1.14,1.86,
9.900,2062,0.7800,3.680,6.25,6.64,0.69,1.00,0.58,1.09,1.76,
9.900,2063,0.8000,3.691,6.09,6.41,0.62,0.95,0.55,1.03,1.66,
9.900,2064,0.8200,3.700,5.93,6.21,0.56,0.92,0.52,0.98,1.58,
9.900,2065,0.8400,3.709,5.78,6.01,0.50,0.88,0.50,0.93,1.51,
9.900,2066,0.8600,3.718,5.62,5.82,0.44,0.85,0.47,0.89,1.44,
9.900,2067,0.8800,3.727,5.45,5.62,0.38,0.81,0.45,0.85,1.37,
9.900,2068,0.9000,3.736,5.28,5.43,0.32,0.78,0.43,0.82,1.31,
9.900,2069,0.9200,3.742,5.13,5.25,0.28,0.75,0.41,0.79,1.26,
9.900,2070,0.9400,3.749,4.97,5.08,0.23,0.73,0.40,0.77,1.22,
9.900,2071,0.9600,3.754,4.81,4.90,0.20,0.70,0.39,0.75,1.18,
9.900,2072,0.9800,3.759,4.64,4.72,0.17,0.68,0.38,0.73,1.15,
9.900,2073,1.0000,3.762,4.49,4.57,0.15,0.67,0.38,0.72,1.13,
9.900,2074,1.0250,3.762,4.32,4.40,0.15,0.67,0.38,0.72,1.13,
9.900,2075,1.0321,3.762,4.28,4.35,0.16,0.67,0.38,0.72,1.13,
9.900,2076,1.0412,3.767,4.12,4.18,0.13,0.65,0.37,0.71,1.10,
9.900,2077,1.0430,3.770,4.02,4.08,0.12,0.64,0.36,0.70,1.08,
9.900,2078,1.0576,3.767,3.87,3.94,0.13,0.65,0.37,0.71,1.10,
9.900,2079,1.0729,3.761,3.72,3.80,0.17,0.68,0.38,0.73,1.14,
9.900,2080,1.0875,3.746,3.59,3.70,0.26,0.74,0.41,0.78,1.23,
9.900,2081,1.0936,3.725,3.62,3.79,0.40,0.83,0.45,0.86,1.38,
9.900,2082,1.0976,3.705,3.66,3.91,0.55,0.91,0.50,0.94,1.54,
9.900,2083,1.1011,3.691,3.55,3.87,0.65,0.97,0.53,1.00,1.65,
9.900,2084,1.1035,3.685,3.40,3.74,0.69,0.99,0.55,1.03,1.70,
9.900,2085,1.1055,3.683,3.24,3.60,0.71,1.00,0.56,1.04,1.72,
